id_no,tweet_id,tweet_created_at,tweet_text,in_reply to status_id,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,favorite_count,retweet_count,source,user_location,entities,followers_count,foliowing,friends_count,follow_request_sent,user_name,user_protected,user-verified,lang,user_description,geo_enabled,user_screen_name,user_statuses_count,tweet_truncated,tweet_is_quote_status
177,1301354228087238656,2020-09-03 03:00:00,If big sea take my low https://t.co/1ftNxXpxWA,None,None,None,None,None,52,1,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1301354226895990785, 'id_str': '1301354226895990785', 'indices': [23, 46], 'media_url': 'http://pbs.twimg.com/media/Eg9WxkUWsAEzE93.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eg9WxkUWsAEzE93.jpg', 'url': 'https://t.co/1ftNxXpxWA', 'display_url': 'pic.twitter.com/1ftNxXpxWA', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1301354228087238656/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 392, 'h': 450, 'resize': 'fit'}, 'medium': {'w': 392, 'h': 450, 'resize': 'fit'}, 'small': {'w': 392, 'h': 450, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
178,1301293830373863424,2020-09-02 23:00:00,Don't worry baby https://t.co/6q09ew4Rvy,None,None,None,None,None,286,44,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1301293829182631937, 'id_str': '1301293829182631937', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/Eg8f19TWsAERmSN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eg8f19TWsAERmSN.jpg', 'url': 'https://t.co/6q09ew4Rvy', 'display_url': 'pic.twitter.com/6q09ew4Rvy', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1301293830373863424/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 357, 'h': 459, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 357, 'h': 459, 'resize': 'fit'}, 'large': {'w': 357, 'h': 459, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
179,1301233431846805506,2020-09-02 19:00:00,Do not reach a consensus https://t.co/KdbyQ7Ushj,None,None,None,None,None,116,11,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1301233430802444288, 'id_str': '1301233430802444288', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/Eg7o6TzXsAAbHUZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eg7o6TzXsAAbHUZ.jpg', 'url': 'https://t.co/KdbyQ7Ushj', 'display_url': 'pic.twitter.com/KdbyQ7Ushj', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1301233431846805506/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 462, 'h': 417, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 462, 'h': 417, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 417, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
180,1301173034288664576,2020-09-02 15:00:00,Don't Rap! https://t.co/MXdS7y4Efs,None,None,None,None,None,162,15,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1301173033076502529, 'id_str': '1301173033076502529', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/media/Eg6x-svXsAEZrIg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eg6x-svXsAEZrIg.jpg', 'url': 'https://t.co/MXdS7y4Efs', 'display_url': 'pic.twitter.com/MXdS7y4Efs', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1301173034288664576/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 462, 'h': 556, 'resize': 'fit'}, 'large': {'w': 462, 'h': 556, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 556, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
181,1301112637330255874,2020-09-02 11:00:00,Travel Mokou https://t.co/XWNtXo8UXa,None,None,None,None,None,73,9,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1301112636134875139, 'id_str': '1301112636134875139', 'indices': [13, 36], 'media_url': 'http://pbs.twimg.com/media/Eg57DImXYAMzI7b.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eg57DImXYAMzI7b.jpg', 'url': 'https://t.co/XWNtXo8UXa', 'display_url': 'pic.twitter.com/XWNtXo8UXa', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1301112637330255874/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 436, 'h': 446, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 436, 'h': 446, 'resize': 'fit'}, 'small': {'w': 436, 'h': 446, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,cs,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
182,1301052238190829575,2020-09-02 07:00:00,Oh my Ghost... https://t.co/UaKC1iVkqK,None,None,None,None,None,98,9,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1301052237070954497, 'id_str': '1301052237070954497', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/Eg5EHcjXcAErQqw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eg5EHcjXcAErQqw.jpg', 'url': 'https://t.co/UaKC1iVkqK', 'display_url': 'pic.twitter.com/UaKC1iVkqK', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1301052238190829575/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 391, 'h': 435, 'resize': 'fit'}, 'small': {'w': 391, 'h': 435, 'resize': 'fit'}, 'large': {'w': 391, 'h': 435, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
183,1301052238190829575,2020-09-02 07:00:00,Oh my Ghost... https://t.co/UaKC1iVkqK,None,None,None,None,None,98,9,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1301052237070954497, 'id_str': '1301052237070954497', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/Eg5EHcjXcAErQqw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eg5EHcjXcAErQqw.jpg', 'url': 'https://t.co/UaKC1iVkqK', 'display_url': 'pic.twitter.com/UaKC1iVkqK', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1301052238190829575/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 391, 'h': 435, 'resize': 'fit'}, 'small': {'w': 391, 'h': 435, 'resize': 'fit'}, 'large': {'w': 391, 'h': 435, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
184,1300991839688945667,2020-09-02 03:00:00,Catch BANDAI https://t.co/s8KI8hEIo5,None,None,None,None,None,110,16,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1300991838799753217, 'id_str': '1300991838799753217', 'indices': [13, 36], 'media_url': 'http://pbs.twimg.com/media/Eg4NLzdXcAEVB9H.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eg4NLzdXcAEVB9H.jpg', 'url': 'https://t.co/s8KI8hEIo5', 'display_url': 'pic.twitter.com/s8KI8hEIo5', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1300991839688945667/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 462, 'h': 533, 'resize': 'fit'}, 'large': {'w': 462, 'h': 533, 'resize': 'fit'}, 'small': {'w': 462, 'h': 533, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
185,1300931441837121537,2020-09-01 23:00:00,Heart plug plug https://t.co/vn5hGAhyed,None,None,None,None,None,119,18,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1300931440922722304, 'id_str': '1300931440922722304', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/media/Eg3WQL1WAAA9m9g.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eg3WQL1WAAA9m9g.jpg', 'url': 'https://t.co/vn5hGAhyed', 'display_url': 'pic.twitter.com/vn5hGAhyed', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1300931441837121537/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 327, 'h': 384, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 327, 'h': 384, 'resize': 'fit'}, 'large': {'w': 327, 'h': 384, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
186,1300871044190949376,2020-09-01 19:00:00,Play basketball?With dance https://t.co/aiNdmkzXwg,None,None,None,None,None,85,5,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1300871043159068679, 'id_str': '1300871043159068679', 'indices': [27, 50], 'media_url': 'http://pbs.twimg.com/media/Eg2fUkoWkAcDzz4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eg2fUkoWkAcDzz4.jpg', 'url': 'https://t.co/aiNdmkzXwg', 'display_url': 'pic.twitter.com/aiNdmkzXwg', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1300871044190949376/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 324, 'h': 402, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 324, 'h': 402, 'resize': 'fit'}, 'medium': {'w': 324, 'h': 402, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
187,1300810645881999360,2020-09-01 15:00:00,This is embarrassing https://t.co/oZGA15E01Q,None,None,None,None,None,120,14,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1300810644946591749, 'id_str': '1300810644946591749', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/Eg1oY7wWoAU88BJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eg1oY7wWoAU88BJ.jpg', 'url': 'https://t.co/oZGA15E01Q', 'display_url': 'pic.twitter.com/oZGA15E01Q', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1300810645881999360/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 422, 'h': 509, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 422, 'h': 509, 'resize': 'fit'}, 'medium': {'w': 422, 'h': 509, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
188,1300750248168615936,2020-09-01 11:00:00,Emmmmmm... https://t.co/hFXwIkXGcu,None,None,None,None,None,72,3,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1300750247128371200, 'id_str': '1300750247128371200', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/media/Eg0xdUWWkAAe-C6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eg0xdUWWkAAe-C6.jpg', 'url': 'https://t.co/hFXwIkXGcu', 'display_url': 'pic.twitter.com/hFXwIkXGcu', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1300750248168615936/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 309, 'h': 376, 'resize': 'fit'}, 'small': {'w': 309, 'h': 376, 'resize': 'fit'}, 'medium': {'w': 309, 'h': 376, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,und,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
189,1300689850190966784,2020-09-01 07:00:00,Can you mature just like me? https://t.co/RQACIWXYHn,None,None,None,None,None,331,60,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1300689849142345728, 'id_str': '1300689849142345728', 'indices': [29, 52], 'media_url': 'http://pbs.twimg.com/media/Egz6hsUWAAA-8Bj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Egz6hsUWAAA-8Bj.jpg', 'url': 'https://t.co/RQACIWXYHn', 'display_url': 'pic.twitter.com/RQACIWXYHn', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1300689850190966784/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 415, 'h': 516, 'resize': 'fit'}, 'small': {'w': 415, 'h': 516, 'resize': 'fit'}, 'large': {'w': 415, 'h': 516, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
190,1300629452200738816,2020-09-01 03:00:00,"Accept my flower, forget him https://t.co/IdQf23RPiN",None,None,None,None,None,261,55,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1300629451043209217, 'id_str': '1300629451043209217', 'indices': [29, 52], 'media_url': 'http://pbs.twimg.com/media/EgzDmD3XgAEjicR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgzDmD3XgAEjicR.jpg', 'url': 'https://t.co/IdQf23RPiN', 'display_url': 'pic.twitter.com/IdQf23RPiN', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1300629452200738816/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 399, 'h': 508, 'resize': 'fit'}, 'large': {'w': 399, 'h': 508, 'resize': 'fit'}, 'medium': {'w': 399, 'h': 508, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
191,1300569054256791554,2020-08-31 23:00:00,Docile https://t.co/PDlipEjxvB,None,None,None,None,None,105,16,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1300569053245911040, 'id_str': '1300569053245911040', 'indices': [7, 30], 'media_url': 'http://pbs.twimg.com/media/EgyMqciWsAA9tCr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgyMqciWsAA9tCr.jpg', 'url': 'https://t.co/PDlipEjxvB', 'display_url': 'pic.twitter.com/PDlipEjxvB', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1300569054256791554/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 339, 'h': 433, 'resize': 'fit'}, 'large': {'w': 339, 'h': 433, 'resize': 'fit'}, 'small': {'w': 339, 'h': 433, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
192,1300508656816001025,2020-08-31 19:00:00,Green Green https://t.co/nWUA4nbUK1,None,None,None,None,None,216,30,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1300508655360651267, 'id_str': '1300508655360651267', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/EgxVu04XsAMxDQ0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgxVu04XsAMxDQ0.jpg', 'url': 'https://t.co/nWUA4nbUK1', 'display_url': 'pic.twitter.com/nWUA4nbUK1', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1300508656816001025/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 314, 'h': 406, 'resize': 'fit'}, 'small': {'w': 314, 'h': 406, 'resize': 'fit'}, 'medium': {'w': 314, 'h': 406, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
193,1300448259383623682,2020-08-31 15:00:00,"No,get out! https://t.co/muw3AiOSuV",None,None,None,None,None,100,11,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1300448257135575042, 'id_str': '1300448257135575042', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/EgwezL9XgAIamxa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgwezL9XgAIamxa.jpg', 'url': 'https://t.co/muw3AiOSuV', 'display_url': 'pic.twitter.com/muw3AiOSuV', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1300448259383623682/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 417, 'h': 552, 'resize': 'fit'}, 'large': {'w': 417, 'h': 552, 'resize': 'fit'}, 'small': {'w': 417, 'h': 552, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
194,1300387861108318208,2020-08-31 11:00:00,Which do you want https://t.co/raE9uOAHmA,None,None,None,None,None,49,4,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1300387860126855168, 'id_str': '1300387860126855168', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/Egvn3nkXcAAPwN5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Egvn3nkXcAAPwN5.jpg', 'url': 'https://t.co/raE9uOAHmA', 'display_url': 'pic.twitter.com/raE9uOAHmA', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1300387861108318208/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 341, 'h': 385, 'resize': 'fit'}, 'small': {'w': 341, 'h': 385, 'resize': 'fit'}, 'large': {'w': 341, 'h': 385, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
195,1300327462560292864,2020-08-31 07:00:00,I very want to sleep But study is very interesting https://t.co/rZfyt7qDWK,None,None,None,None,None,240,40,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1300327461314605061, 'id_str': '1300327461314605061', 'indices': [51, 74], 'media_url': 'http://pbs.twimg.com/media/Eguw78dXsAU1Miu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eguw78dXsAU1Miu.jpg', 'url': 'https://t.co/rZfyt7qDWK', 'display_url': 'pic.twitter.com/rZfyt7qDWK', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1300327462560292864/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 443, 'h': 462, 'resize': 'fit'}, 'small': {'w': 443, 'h': 462, 'resize': 'fit'}, 'medium': {'w': 443, 'h': 462, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
196,1300267064679174145,2020-08-31 03:00:00,"Get out, PPX!!! https://t.co/Y7zUqI61yh",None,None,None,None,None,92,2,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1300267063626399745, 'id_str': '1300267063626399745', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/media/Egt6AViXgAEoNqo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Egt6AViXgAEoNqo.jpg', 'url': 'https://t.co/Y7zUqI61yh', 'display_url': 'pic.twitter.com/Y7zUqI61yh', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1300267064679174145/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 462, 'h': 534, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 462, 'h': 534, 'resize': 'fit'}, 'small': {'w': 462, 'h': 534, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,ht,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
197,1300206667330658309,2020-08-30 23:00:00,Saucer middle Saucer https://t.co/mRO2EDS2Kz,None,None,None,None,None,106,14,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1300206665988550657, 'id_str': '1300206665988550657', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/EgtDEuzXsAEdei-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EgtDEuzXsAEdei-.jpg', 'url': 'https://t.co/mRO2EDS2Kz', 'display_url': 'pic.twitter.com/mRO2EDS2Kz', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1300206667330658309/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 373, 'h': 431, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 373, 'h': 431, 'resize': 'fit'}, 'medium': {'w': 373, 'h': 431, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
